SERVICE_x,OPERATOR_x,A/D_x,AC_x,SEAT_x,TY_x,O/D_x,TROUND_x,FLIGHT_DATE_x,DATETIME_x,LINK_x,SERVICE_y,OPERATOR_y,A/D_y,AC_y,SEAT_y,TY_y,O/D_y,TROUND_y,FLIGHT_DATE_y,DATETIME_y,ID,LINK_y
FR7142,FR,A,73H,189.0,J,VGO,FR 1054 ,2018-04-14 00:00:00,2018-04-14 11:55:00,D1162,FR1071,FR,D,73H,189.0,J,VLC,FR 2885 ,2018-04-14 00:00:00,2018-04-14 12:50:00,D1162,1.0
BE2104,BE,A,DH4,78.0,J,LHR,BE 2101 ,2018-04-14 00:00:00,2018-04-14 12:00:00,D779,BE768,BE,D,DH4,78.0,J,SOU,BE 2102 ,2018-04-14 00:00:00,2018-04-14 15:05:00,D779,1.0
EZS6904,EZS,A,320,186.0,J,GVA,EZS6903 ,2018-04-14 00:00:00,2018-04-14 12:05:00,D2216,EZS6903,EZS,D,320,186.0,J,GVA,EZS6904 ,2018-04-14 00:00:00,2018-04-14 12:35:00,D2216,1.0
FR6241,FR,A,73H,189.0,J,NRN,FR 6621 ,2018-04-14 00:00:00,2018-04-14 12:10:00,D1143,FR1054,FR,D,73H,189.0,J,PRG,FR 7142 ,2018-04-14 00:00:00,2018-04-14 13:00:00,D1143,1.0
QR29,QR,A,359,283.0,J,DOH,QR 30   ,2018-04-14 00:00:00,2018-04-14 12:15:00,D119,QR30,QR,D,359,283.0,J,DOH,QR 29   ,2018-04-14 00:00:00,2018-04-14 14:40:00,D119,1.0
EZY6998,EZY,A,320,186.0,J,GNB,EZY6945 ,2018-04-14 00:00:00,2018-04-14 12:25:00,D916,EZY814,EZY,D,320,180.0,J,LGW,EZY811  ,2018-04-14 00:00:00,2018-04-14 19:40:00,D916,1.0
BE541,BE,A,DH4,78.0,J,CWL,BE 843  ,2018-04-14 00:00:00,2018-04-14 12:25:00,D1033,BE851,BE,D,DH4,78.0,J,BHX,BE 211  ,2018-04-14 00:00:00,2018-04-14 16:25:00,D1033,1.0
LS718,LS,A,73C,148.0,J,PMI,LS 865  ,2018-04-14 00:00:00,2018-04-14 12:35:00,D725,LS723,LS,D,73C,148.0,J,NAP,LS 858  ,2018-04-14 00:00:00,2018-04-14 14:45:00,D725,1.0
BE846,BE,A,DH4,78.0,J,BHX,BE 2103 ,2018-04-14 00:00:00,2018-04-14 12:45:00,D1627,BE2101,BE,D,DH4,78.0,J,LHR,BE 2104 ,2018-04-15 00:00:00,2018-04-15 05:20:00,D1627,1.0
FR816,FR,A,73H,189.0,J,DUB,FR 817  ,2018-04-14 00:00:00,2018-04-14 12:45:00,D939,FR817,FR,D,73H,189.0,J,DUB,FR 816  ,2018-04-14 00:00:00,2018-04-14 13:10:00,D939,1.0
EZY2683,EZY,A,320,180.0,J,MXP,EZY2684 ,2018-04-14 00:00:00,2018-04-14 13:00:00,D2408,EZY6961,EZY,D,320,186.0,J,PRG,EZY6994 ,2018-04-15 00:00:00,2018-04-15 05:00:00,D2408,1.0
LS816,LS,A,73H,189.0,J,FAO,LS 705  ,2018-04-14 00:00:00,2018-04-14 13:20:00,D708,LS705,LS,D,73H,189.0,J,ACE,LS 816  ,2018-04-14 00:00:00,2018-04-14 14:20:00,D708,1.0
FR1120,FR,A,73H,189.0,J,CCF,FR 2753 ,2018-04-14 00:00:00,2018-04-14 13:25:00,D1772,FR2753,FR,D,73H,189.0,J,PSA,FR 1120 ,2018-04-14 00:00:00,2018-04-14 14:15:00,D1772,1.0
EI3254,EI,A,AT7,72.0,J,DUB,EI 3255 ,2018-04-14 00:00:00,2018-04-14 13:30:00,D1873,EI3255,EI,D,AT7,72.0,J,DUB,EI 3254 ,2018-04-14 00:00:00,2018-04-14 14:00:00,D1873,1.0
LS858,LS,A,73C,148.0,J,AGP,LS 723  ,2018-04-14 00:00:00,2018-04-14 13:40:00,D1004,LS847,LS,D,73C,148.0,J,DBV,LS 866  ,2018-04-15 00:00:00,2018-04-15 06:30:00,D1004,1.0
EZY6978,EZY,A,320,186.0,J,SXF,EZY6985 ,2018-04-14 00:00:00,2018-04-14 13:40:00,D2476,EZY6993,EZY,D,320,186.0,J,MAD,EZY6986 ,2018-04-15 00:00:00,2018-04-15 05:05:00,D2476,1.0
D86410,D8,A,73H,186.0,J,TFS,D8 6411 ,2018-04-14 00:00:00,2018-04-14 13:45:00,D2091,D86411,D8,D,73H,186.0,J,TFS,D8 6410 ,2018-04-14 00:00:00,2018-04-14 14:30:00,D2091,1.0
EZY6964,EZY,A,320,186.0,J,JER,EZY6965 ,2018-04-14 00:00:00,2018-04-14 13:55:00,D2469,EZY6991,EZY,D,320,186.0,J,NAP,EZY6938 ,2018-04-15 00:00:00,2018-04-15 05:10:00,D2469,1.0
KL1285,KL,A,73H,186.0,J,AMS,KL 1286 ,2018-04-14 00:00:00,2018-04-14 13:55:00,D1251,KL1286,KL,D,73H,186.0,J,AMS,KL 1285 ,2018-04-14 00:00:00,2018-04-14 14:45:00,D1251,1.0
BE688,BE,A,DH4,78.0,J,BHD,BE 687  ,2018-04-14 00:00:00,2018-04-14 14:00:00,D980,BE843,BE,D,DH4,78.0,J,BHX,BE 541  ,2018-04-15 00:00:00,2018-04-15 06:45:00,D980,1.0
FR6657,FR,A,73H,189.0,J,PMI,FR 6681 ,2018-04-14 00:00:00,2018-04-14 14:05:00,D2186,FR6681,FR,D,73H,189.0,J,CIA,FR 6657 ,2018-04-14 00:00:00,2018-04-14 14:55:00,D2186,1.0
FR6655,FR,A,73H,189.0,J,BOD,FR 6652 ,2018-04-14 00:00:00,2018-04-14 14:40:00,D2147,FR6652,FR,D,73H,189.0,J,AGP,FR 6655 ,2018-04-14 00:00:00,2018-04-14 15:40:00,D2147,1.0
D81641,D8,A,7M8,189.0,J,OSL,D8 1604 ,2018-04-14 00:00:00,2018-04-14 14:40:00,D1522,D81604,D8,D,7M8,189.0,J,PVD,D8 1641 ,2018-04-14 00:00:00,2018-04-14 16:10:00,D1522,1.0
EI3256,EI,A,AT7,72.0,J,DUB,EI 3257 ,2018-04-14 00:00:00,2018-04-14 14:45:00,D1888,EI3257,EI,D,AT7,72.0,J,DUB,EI 3256 ,2018-04-14 00:00:00,2018-04-14 15:15:00,D1888,1.0
AF1486,AF,A,E90,100.0,J,CDG,AF 1487 ,2018-04-14 00:00:00,2018-04-14 14:45:00,D1502,AF1487,AF,D,E90,100.0,J,CDG,AF 1486 ,2018-04-14 00:00:00,2018-04-14 15:25:00,D1502,1.0
LS776,LS,A,73H,189.0,J,ALC,LS 717  ,2018-04-14 00:00:00,2018-04-14 14:50:00,D721,LS717,LS,D,73H,189.0,J,PMI,LS 776  ,2018-04-15 00:00:00,2018-04-15 05:30:00,D721,1.0
EZY6906,EZY,A,319,156.0,J,GVA,EZY6989 ,2018-04-14 00:00:00,2018-04-14 15:00:00,D2466,EZY6989,EZY,D,319,156.0,J,ALC,EZY6906 ,2018-04-14 00:00:00,2018-04-14 15:50:00,D2466,1.0
EZY6914,EZY,A,319,156.0,J,MUC,EZY486  ,2018-04-14 00:00:00,2018-04-14 15:00:00,D613,EZY486,EZY,D,319,156.0,J,BFS,EZY6914 ,2018-04-14 00:00:00,2018-04-14 16:00:00,D613,1.0
SN2063,SN,A,319,141.0,J,BRU,SN 2064 ,2018-04-14 00:00:00,2018-04-14 15:10:00,D1599,SN2064,SN,D,319,141.0,J,BRU,SN 2063 ,2018-04-14 00:00:00,2018-04-14 15:55:00,D1599,1.0
BE211,BE,A,DH4,78.0,J,EXT,BE 851  ,2018-04-14 00:00:00,2018-04-14 15:30:00,D1639,BE2103,BE,D,DH4,78.0,J,LHR,BE 846  ,2018-04-15 00:00:00,2018-04-15 07:55:00,D1639,1.0
FR2675,FR,A,73H,189.0,J,CPH,FR 6624 ,2018-04-14 00:00:00,2018-04-14 15:35:00,D2195,FR6695,FR,D,73H,189.0,J,MLA,FR 6696 ,2018-04-14 00:00:00,2018-04-14 16:20:00,D2195,1.0
BA1448,BA,A,321,205.0,J,LHR,BA 1455 ,2018-04-14 00:00:00,2018-04-14 15:45:00,D1442,BA1455,BA,D,321,205.0,J,LHR,BA 1448 ,2018-04-14 00:00:00,2018-04-14 16:35:00,D1442,1.0
FR6699,FR,A,73H,189.0,J,LPA,FR 6603 ,2018-04-14 00:00:00,2018-04-14 15:55:00,D2126,FR6624,FR,D,73H,189.0,J,KRK,FR 2675 ,2018-04-14 00:00:00,2018-04-14 16:45:00,D2126,1.0
FR6696,FR,A,73H,189.0,J,MLA,FR 6695 ,2018-04-14 00:00:00,2018-04-14 15:55:00,D2105,FR6603,FR,D,73H,189.0,J,OPO,FR 6699 ,2018-04-14 00:00:00,2018-04-14 16:50:00,D2105,1.0
KL1289,KL,A,E90,100.0,J,AMS,KL 1290 ,2018-04-14 00:00:00,2018-04-14 16:00:00,D1270,KL1290,KL,D,E90,100.0,J,AMS,KL 1289 ,2018-04-14 00:00:00,2018-04-14 16:30:00,D1270,1.0
EZY6956,EZY,A,319,156.0,J,CDG,EZY6907 ,2018-04-14 00:00:00,2018-04-14 16:10:00,D2238,EZY6907,EZY,D,319,156.0,J,GVA,EZY6956 ,2018-04-14 00:00:00,2018-04-14 16:40:00,D2238,1.0
LH964,LH,A,321,195.0,J,FRA,LH 965  ,2018-04-14 00:00:00,2018-04-14 16:25:00,D1113,LH965,LH,D,321,195.0,J,FRA,LH 964  ,2018-04-14 00:00:00,2018-04-14 17:10:00,D1113,1.0
FR7922,FR,A,73H,189.0,J,GDN,FR 7921 ,2018-04-14 00:00:00,2018-04-14 16:40:00,D2539,FR7921,FR,D,73H,189.0,J,GDN,FR 7922 ,2018-04-14 00:00:00,2018-04-14 17:05:00,D2539,1.0
LS780,LS,A,73H,189.0,J,GVA,LS 857  ,2018-04-14 00:00:00,2018-04-14 16:50:00,D1075,LS857,LS,D,73H,189.0,J,AGP,LS 780  ,2018-04-15 00:00:00,2018-04-15 05:55:00,D1075,1.0
EZY6972,EZY,A,319,156.0,J,LYS,EZY6971 ,2018-04-14 00:00:00,2018-04-14 17:20:00,D2420,EZY6971,EZY,D,319,156.0,J,LYS,EZY6972 ,2018-04-14 00:00:00,2018-04-14 17:55:00,D2420,1.0
BE656,BE,A,DH4,78.0,J,NOC,BE 683  ,2018-04-14 00:00:00,2018-04-14 17:25:00,D660,BE683,BE,D,DH4,78.0,J,BHD,BE 656  ,2018-04-15 00:00:00,2018-04-15 09:25:00,D660,1.0
FR1053,FR,A,73H,189.0,J,PRG,FR 1059 ,2018-04-14 00:00:00,2018-04-14 17:45:00,D1147,FR1059,FR,D,73H,189.0,J,SZZ,FR 1053 ,2018-04-14 00:00:00,2018-04-14 18:10:00,D1147,1.0
BE771,BE,A,DH4,78.0,J,SOU,BE 655  ,2018-04-14 00:00:00,2018-04-14 18:35:00,D636,BE655,BE,D,DH4,78.0,J,NOC,BE 771  ,2018-04-15 00:00:00,2018-04-15 09:35:00,D636,1.0
LS728,LS,A,73H,189.0,J,TFS,LS 705  ,2018-04-14 00:00:00,2018-04-14 18:35:00,D728,LS727,LS,D,73H,189.0,J,TFS,LS 706 B,2018-04-15 00:00:00,2018-04-15 08:00:00,D728,1.0
BE2108,BE,A,DH4,78.0,J,LHR,BE 1335 ,2018-04-14 00:00:00,2018-04-14 19:00:00,D1291,BE1335,BE,D,DH4,78.0,J,LCY,BE 2108 ,2018-04-15 00:00:00,2018-04-15 09:50:00,D1291,1.0
TOM1641,TOM,A,73H,189.0,C,INN,TOM1796 ,2018-04-14 00:00:00,2018-04-14 19:00:00,D1570,TOM1796,TOM,D,73H,189.0,C,PFO,TOM1641 ,2018-04-15 00:00:00,2018-04-15 08:00:00,D1570,1.0
EZY811,EZY,A,320,180.0,J,LGW,EZY814  ,2018-04-14 00:00:00,2018-04-14 19:15:00,D2341,EZY6939,EZY,D,320,186.0,J,KRK,EZY6930 ,2018-04-15 00:00:00,2018-04-15 05:40:00,D2341,1.0
BA4506,BA,A,E90,98.0,C,CMF,BA 8701 ,2018-04-14 00:00:00,2018-04-14 19:15:00,D2581,BA8705,BA,D,E90,98.0,J,LCY,BA 8710 ,2018-04-15 00:00:00,2018-04-15 13:15:00,D2581,1.0
FR1070,FR,A,73H,189.0,J,VLC,FR 6681 ,2018-04-14 00:00:00,2018-04-14 19:20:00,D961,FR819,FR,D,73H,189.0,J,DUB,FR 818  ,2018-04-14 00:00:00,2018-04-14 20:10:00,D961,1.0
LS866,LS,A,73C,148.0,J,SZG,LS 847  ,2018-04-14 00:00:00,2018-04-14 19:30:00,D827,LS779,LS,D,73C,148.0,J,GVA,LS 724  ,2018-04-15 00:00:00,2018-04-15 06:45:00,D827,1.0
BE852,BE,A,DH4,78.0,J,BHX,BE 263  ,2018-04-14 00:00:00,2018-04-14 19:30:00,D761,BE764,BE,D,DH4,78.0,J,SOU,BE 2102 ,2018-04-15 00:00:00,2018-04-15 09:50:00,D761,1.0
FR818,FR,A,73H,189.0,J,DUB,FR 819  ,2018-04-14 00:00:00,2018-04-14 19:45:00,D2178,FR6681,FR,D,73H,189.0,J,CIA,FR 1070 ,2018-04-15 00:00:00,2018-04-15 05:25:00,D2178,1.0
EZY489,EZY,A,319,156.0,J,BFS,EZY6981 ,2018-04-14 00:00:00,2018-04-14 20:25:00,D2445,EZY6981,EZY,D,319,156.0,J,LIS,EZY489  ,2018-04-15 00:00:00,2018-04-15 05:20:00,D2445,1.0
FR2752,FR,A,73H,189.0,J,PSA,FR 6642 ,2018-04-14 00:00:00,2018-04-14 20:30:00,D2137,FR6642,FR,D,73H,189.0,J,BTS,FR 2752 ,2018-04-15 00:00:00,2018-04-15 05:40:00,D2137,1.0
KL1293,KL,A,73H,186.0,J,AMS,KL 1276 ,2018-04-14 00:00:00,2018-04-14 20:35:00,D1207,KL1276,KL,D,73H,186.0,J,AMS,KL 1293 ,2018-04-15 00:00:00,2018-04-15 05:00:00,D1207,1.0
BA1460,BA,A,763,259.0,J,LHR,BA 1443 ,2018-04-14 00:00:00,2018-04-14 21:05:00,D1385,BA1443,BA,D,763,259.0,J,LHR,BA 1460 ,2018-04-15 00:00:00,2018-04-15 10:55:00,D1385,1.0
FR6682,FR,A,73H,189.0,J,CIA,FR 7616 ,2018-04-14 00:00:00,2018-04-14 21:35:00,D2513,FR7616,FR,D,73H,189.0,J,SDR,FR 6682 ,2018-04-15 00:00:00,2018-04-15 05:55:00,D2513,1.0
AF1886,AF,A,32A,174.0,J,CDG,AF 1887 ,2018-04-14 00:00:00,2018-04-14 21:35:00,D1583,AF1887,AF,D,32A,174.0,J,CDG,AF 1886 ,2018-04-15 00:00:00,2018-04-15 04:55:00,D1583,1.0
EZY6908,EZY,A,319,156.0,J,GVA,EZY6955 ,2018-04-14 00:00:00,2018-04-14 21:40:00,D2363,EZY6955,EZY,D,319,156.0,J,CDG,EZY6908 ,2018-04-15 00:00:00,2018-04-15 12:25:00,D2363,1.0
LS724,LS,A,73C,148.0,J,NAP,LS 779  ,2018-04-14 00:00:00,2018-04-14 22:25:00,D830,LS787,LS,D,73C,148.0,J,BUD,LS 848  ,2018-04-15 00:00:00,2018-04-15 14:30:00,D830,1.0
EZY6986,EZY,A,320,186.0,J,SOF,EZY6993 ,2018-04-14 00:00:00,2018-04-14 22:25:00,D2427,EZY6975,EZY,D,320,186.0,J,BIO,EZY6966 ,2018-04-15 00:00:00,2018-04-15 06:00:00,D2427,1.0
FR1060,FR,A,73H,189.0,J,SZZ,FR 6266 ,2018-04-14 00:00:00,2018-04-14 22:35:00,D2075,FR6266,FR,D,73H,189.0,J,BCN,FR 1060 ,2018-04-15 00:00:00,2018-04-15 06:00:00,D2075,1.0
FR6625,FR,A,73H,189.0,J,KRK,FR 6695 ,2018-04-14 00:00:00,2018-04-14 22:40:00,D2189,FR6695,FR,D,73H,189.0,J,MLA,FR 6625 ,2018-04-15 00:00:00,2018-04-15 06:30:00,D2189,1.0
EZY6990,EZY,A,319,156.0,J,ALC,EZY238  ,2018-04-14 00:00:00,2018-04-14 22:45:00,D1905,EZY3386,EZY,D,319,156.0,J,VCE,EZY3385 ,2018-04-15 00:00:00,2018-04-15 12:40:00,D1905,1.0
FR6606,FR,A,73H,189.0,J,OPO,FR 6656 ,2018-04-14 00:00:00,2018-04-14 22:45:00,D2167,FR6656,FR,D,73H,189.0,J,PMI,FR 6606 ,2018-04-15 00:00:00,2018-04-15 06:35:00,D2167,1.0
FR6622,FR,A,73H,189.0,J,TFS,FR 1064 ,2018-04-14 00:00:00,2018-04-14 22:50:00,D2031,FR4524,FR,D,73H,189.0,J,WMI,FR 6653 ,2018-04-15 00:00:00,2018-04-15 06:40:00,D2031,1.0
EZY6938,EZY,A,320,186.0,J,HER,EZY6991 ,2018-04-14 00:00:00,2018-04-14 22:55:00,D2219,EZY6905,EZY,D,320,186.0,J,GVA,EZY6946 ,2018-04-15 00:00:00,2018-04-15 06:00:00,D2219,1.0
FR6653,FR,A,73H,189.0,J,AGP,FR 4524 ,2018-04-14 00:00:00,2018-04-14 22:55:00,D1150,FR1064,FR,D,73H,189.0,J,TLS,FR 6622 ,2018-04-15 00:00:00,2018-04-15 06:40:00,D1150,1.0
EZY6930,EZY,A,320,186.0,J,DLM,EZY6939 ,2018-04-14 00:00:00,2018-04-14 23:30:00,D2344,EZY6941,EZY,D,320,186.0,J,KEF,EZY6960 ,2018-04-15 00:00:00,2018-04-15 06:05:00,D2344,1.0
EZY6946,EZY,A,320,186.0,J,PFO,EZY6905 ,2018-04-14 00:00:00,2018-04-14 23:45:00,D1738,EZY2684,EZY,D,320,180.0,J,MXP,EZY2683 ,2018-04-15 00:00:00,2018-04-15 08:30:00,D1738,1.0
EZY6966,EZY,A,320,186.0,J,ATH,EZY6975 ,2018-04-14 00:00:00,2018-04-14 23:50:00,D2277,EZY6921,EZY,D,320,180.0,J,AMS,EZY6922 ,2018-04-15 00:00:00,2018-04-15 10:45:00,D2277,1.0
LS706B,LS,A,73H,189.0,J,ACE,LS 727  ,2018-04-15 00:00:00,2018-04-15 00:35:00,D705,LS705,LS,D,73H,189.0,J,ACE,LS 728  ,2018-04-15 00:00:00,2018-04-15 08:00:00,D705,1.0
EZS6917,EZS,A,320,186.0,J,BSL,EZS6918 ,2018-04-15 00:00:00,2018-04-15 06:10:00,D2264,EZS6918,EZS,D,320,186.0,J,BSL,EZS6917 ,2018-04-15 00:00:00,2018-04-15 06:35:00,D2264,1.0
AA278,AA,A,75W,176.0,J,JFK,AA 279  ,2018-04-15 00:00:00,2018-04-15 06:10:00,D283,AA279,AA,D,75W,176.0,J,JFK,AA 278  ,2018-04-15 00:00:00,2018-04-15 09:10:00,D283,1.0
EY27,EY,A,332,262.0,J,AUH,EY 28   ,2018-04-15 00:00:00,2018-04-15 06:20:00,D113,EY28,EY,D,332,262.0,J,AUH,EY 27   ,2018-04-15 00:00:00,2018-04-15 08:05:00,D113,1.0
FR812,FR,A,73H,189.0,J,DUB,FR 813  ,2018-04-15 00:00:00,2018-04-15 06:35:00,D897,FR813,FR,D,73H,189.0,J,DUB,FR 812  ,2018-04-15 00:00:00,2018-04-15 07:00:00,D897,1.0
UA36,UA,A,75W,169.0,J,EWR,UA 39   ,2018-04-15 00:00:00,2018-04-15 06:45:00,D143,UA39,UA,D,75W,169.0,J,EWR,UA 36   ,2018-04-15 00:00:00,2018-04-15 08:15:00,D143,1.0
EI3250,EI,A,AT7,72.0,J,DUB,EI 3251 ,2018-04-15 00:00:00,2018-04-15 06:55:00,D1844,EI3251,EI,D,AT7,72.0,J,DUB,EI 3250 ,2018-04-15 00:00:00,2018-04-15 07:20:00,D1844,1.0
AF1686,AF,A,318,131.0,J,CDG,AF 1687 ,2018-04-15 00:00:00,2018-04-15 07:00:00,D1544,AF1687,AF,D,318,131.0,J,CDG,AF 1686 ,2018-04-15 00:00:00,2018-04-15 07:45:00,D1544,1.0
EI3806,EI,A,AT7,70.0,J,ORK,EI 3675 ,2018-04-15 00:00:00,2018-04-15 07:20:00,D1961,EI3675,EI,D,AT7,70.0,J,SNN,EI 3806 ,2018-04-15 00:00:00,2018-04-15 07:50:00,D1961,1.0
KL1277,KL,A,73W,142.0,J,AMS,KL 1278 ,2018-04-15 00:00:00,2018-04-15 07:25:00,D1210,KL1278,KL,D,73W,142.0,J,AMS,KL 1277 ,2018-04-15 00:00:00,2018-04-15 08:10:00,D1210,1.0
EI3550,EI,A,AT7,72.0,J,DUB,EI 3551 ,2018-04-15 00:00:00,2018-04-15 08:00:00,D1939,EI3551,EI,D,AT7,72.0,J,DUB,EI 3550 ,2018-04-15 00:00:00,2018-04-15 08:30:00,D1939,1.0
EZY2683,EZY,A,320,180.0,J,MXP,EZY2684 ,2018-04-15 00:00:00,2018-04-15 08:00:00,D2493,EZY6995,EZY,D,320,186.0,J,MAD,EZY6962 ,2018-04-15 00:00:00,2018-04-15 11:00:00,D2493,1.0
D81605,D8,A,7M8,189.0,J,PVD,D8 1640 ,2018-04-15 00:00:00,2018-04-15 08:05:00,D1535,D81640,D8,D,7M8,189.0,J,OSL,D8 1605 ,2018-04-15 00:00:00,2018-04-15 10:25:00,D1535,1.0
DY4463,DY,A,73H,186.0,J,ARN,DY 4464 ,2018-04-15 00:00:00,2018-04-15 08:10:00,D1991,DY4464,DY,D,73H,186.0,J,ARN,DY 4463 ,2018-04-15 00:00:00,2018-04-15 08:40:00,D1991,1.0
SK4601,SK,A,736,123.0,J,OSL,SK 4602 ,2018-04-15 00:00:00,2018-04-15 09:05:00,D2036,SK4602,SK,D,736,123.0,J,OSL,SK 4601 ,2018-04-15 00:00:00,2018-04-15 09:45:00,D2036,1.0
FR5578,FR,A,73H,189.0,J,ALC,FR 5579 ,2018-04-15 00:00:00,2018-04-15 09:15:00,D2046,FR5579,FR,D,73H,189.0,J,ALC,FR 5578 ,2018-04-15 00:00:00,2018-04-15 09:50:00,D2046,1.0
WW860,WW,A,321,200.0,J,KEF,WW 861  ,2018-04-15 00:00:00,2018-04-15 09:20:00,D1078,WW861,WW,D,321,200.0,J,KEF,WW 860  ,2018-04-15 00:00:00,2018-04-15 11:00:00,D1078,1.0
BE2102,BE,A,DH4,78.0,J,LHR,BE 764  ,2018-04-15 00:00:00,2018-04-15 09:25:00,D249,BE263,BE,D,DH4,78.0,J,EMA,BE 852  ,2018-04-15 00:00:00,2018-04-15 10:45:00,D249,1.0
SK2513,SK,A,CR9,90.0,J,CPH,SK 2514 ,2018-04-15 00:00:00,2018-04-15 09:45:00,D1699,SK2514,SK,D,CR9,90.0,J,CPH,SK 2513 ,2018-04-15 00:00:00,2018-04-15 10:20:00,D1699,1.0
EZY6922,EZY,A,320,180.0,J,AMS,EZY6921 ,2018-04-15 00:00:00,2018-04-15 10:10:00,D195,EZY234,EZY,D,320,186.0,J,STN,EZY6906 ,2018-04-15 00:00:00,2018-04-15 11:30:00,D195,1.0
EI3252,EI,A,AT7,72.0,J,DUB,EI 3253 ,2018-04-15 00:00:00,2018-04-15 10:10:00,D1859,EI3253,EI,D,AT7,72.0,J,DUB,EI 3252 ,2018-04-15 00:00:00,2018-04-15 10:35:00,D1859,1.0
EZY6962,EZY,A,320,186.0,J,PRG,EZY6995 ,2018-04-15 00:00:00,2018-04-15 10:15:00,D2430,EZY6977,EZY,D,320,186.0,J,SXF,EZY6942 ,2018-04-15 00:00:00,2018-04-15 12:10:00,D2430,1.0
EW362,EW,A,32A,180.0,J,CGN,EW 363  ,2018-04-15 00:00:00,2018-04-15 10:15:00,D468,EW363,EW,D,32A,180.0,J,CGN,EW 362  ,2018-04-15 00:00:00,2018-04-15 10:50:00,D468,1.0
LH962,LH,A,321,195.0,J,FRA,LH 963  ,2018-04-15 00:00:00,2018-04-15 11:00:00,D1095,LH963,LH,D,321,195.0,J,FRA,LH 962  ,2018-04-15 00:00:00,2018-04-15 11:45:00,D1095,1.0
FR7617,FR,A,73H,189.0,J,SDR,FR 7834 ,2018-04-15 00:00:00,2018-04-15 11:05:00,D2529,FR7834,FR,D,73H,189.0,J,BZR,FR 7617 ,2018-04-15 00:00:00,2018-04-15 11:55:00,D2529,1.0
EZY6906,EZY,A,320,186.0,J,GVA,EZY234  ,2018-04-15 00:00:00,2018-04-15 11:05:00,D2234,EZY6907,EZY,D,320,186.0,J,GVA,EZY6976 ,2018-04-15 00:00:00,2018-04-15 12:25:00,D2234,1.0
SK2545,SK,A,32A,174.0,J,ARN,SK 2546 ,2018-04-15 00:00:00,2018-04-15 11:15:00,D1719,SK2546,SK,D,32A,174.0,J,ARN,SK 2545 ,2018-04-15 00:00:00,2018-04-15 11:55:00,D1719,1.0
EZY6976,EZY,A,320,186.0,J,BIO,EZY6907 ,2018-04-15 00:00:00,2018-04-15 11:30:00,D862,EZY806,EZY,D,320,186.0,J,LGW,EZY6992 ,2018-04-15 00:00:00,2018-04-15 12:40:00,D862,1.0
EZY6942,EZY,A,320,186.0,J,KEF,EZY6977 ,2018-04-15 00:00:00,2018-04-15 11:30:00,D2292,EZY6923,EZY,D,320,186.0,J,AMS,EZY6994 ,2018-04-15 00:00:00,2018-04-15 12:55:00,D2292,1.0
EI3672,EI,A,AT7,70.0,J,SNN,EI 3805 ,2018-04-15 00:00:00,2018-04-15 11:30:00,D1974,EI3805,EI,D,AT7,70.0,J,ORK,EI 3672 ,2018-04-15 00:00:00,2018-04-15 12:00:00,D1974,1.0
BE684,BE,A,DH4,78.0,J,BHD,BE 687  ,2018-04-15 00:00:00,2018-04-15 11:35:00,D663,BE687,BE,D,DH4,78.0,J,BHD,BE 684  ,2018-04-15 00:00:00,2018-04-15 12:10:00,D663,1.0
EZY6994,EZY,A,320,186.0,J,MAD,EZY6923 ,2018-04-15 00:00:00,2018-04-15 11:35:00,D873,EZY808,EZY,D,320,186.0,J,LGW,EZY15   ,2018-04-15 00:00:00,2018-04-15 14:35:00,D873,1.0
EZY6940,EZY,A,320,186.0,J,KRK,EZY490  ,2018-04-15 00:00:00,2018-04-15 11:40:00,D67,EZY16,EZY,D,320,186.0,J,LTN,EZY807  ,2018-04-15 00:00:00,2018-04-15 14:40:00,D67,1.0
KL1281,KL,A,E90,100.0,J,AMS,KL 1282 ,2018-04-15 00:00:00,2018-04-15 11:45:00,D1225,KL1282,KL,D,E90,100.0,J,AMS,KL 1281 ,2018-04-15 00:00:00,2018-04-15 12:15:00,D1225,1.0
BA4508,BA,A,E90,98.0,C,CMF,BA 8703 ,2018-04-15 00:00:00,2018-04-15 11:45:00,D2640,BA8719,BA,D,E90,98.0,J,LCY,BA 8714 ,2018-04-15 00:00:00,2018-04-15 18:55:00,D2640,1.0
FR1065,FR,A,73H,189.0,J,TLS,FR 1078 ,2018-04-15 00:00:00,2018-04-15 11:55:00,D1176,FR1109,FR,D,73H,189.0,J,EIN,FR 6682 ,2018-04-15 00:00:00,2018-04-15 12:45:00,D1176,1.0
FR6643,FR,A,73H,189.0,J,BTS,FR 6605 ,2018-04-15 00:00:00,2018-04-15 11:55:00,D2546,FR8421,FR,D,73H,189.0,J,FUE,FR 6267 ,2018-04-15 00:00:00,2018-04-15 12:50:00,D2546,1.0
BE2104,BE,A,DH4,78.0,J,LHR,BE 766  ,2018-04-15 00:00:00,2018-04-15 12:00:00,D767,BE766,BE,D,DH4,78.0,J,SOU,BE 2104 ,2018-04-15 00:00:00,2018-04-15 12:30:00,D767,1.0
BA2936,BA,A,320,169.0,J,LGW,BA 2937 ,2018-04-15 00:00:00,2018-04-15 12:05:00,D1796,BA2937,BA,D,320,169.0,J,LGW,BA 2936 ,2018-04-15 00:00:00,2018-04-15 12:50:00,D1796,1.0
